month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,price_pre_owned_house_transactions,amount_new_house_transactions_nearby_sectors,month_num,year,is_december,is_february,new_to_preowned_price_ratio,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,months_since_start
2024-04-01,sector 5,5,493,55025,2712.24,99,542.45,744.0,80846.0,213.96,,,,4,2024,0,0,,621.0,,147.72,855.408,561.4717163580015,5
2024-05-01,sector 5,1,115,43355,500.49,115,500.49,745.0,80979.0,234.73,,,,5,2024,0,0,,744.0,,213.96,1164.8799999999999,909.3062758608894,6
2020-05-01,sector 50,227,23054,20537,47345.82,102,208.57,1956.0,200184.0,10.69,8458.0,16538.91279,99768.794,5,2020,0,0,1.241738212225013,,,,,,0
2020-08-01,sector 50,170,17626,18099,31900.83,104,187.65,1956.0,196093.0,10.51,21199.0,15899.64749,95129.646,8,2020,0,0,1.1383271240059425,1956.0,8458.0,10.69,47345.82,,1
2020-12-01,sector 50,429,40581,19780,80268.72,95,187.11,1856.0,181594.0,7.7,22279.0,15625.61369,107839.928,12,2020,1,0,1.2658702814762854,1956.0,21199.0,10.51,39623.325,10921.25716435841,2
2021-01-01,sector 50,546,49369,20275,100095.16,90,183.32,2275.0,219802.0,7.52,18792.0,17055.72699,119304.432,1,2021,0,0,1.1887502662236271,1856.0,22279.0,7.7,53171.79,24704.64815765851,3
2022-04-01,sector 50,113,10764,18058,19438.08,95,172.02,1853.0,175311.0,9.75,7806.0,14925.43021,39919.126,4,2022,0,0,1.2098813733289366,2275.0,18792.0,7.52,64902.6325,30940.75667198566,4
2023-03-01,sector 50,309,26846,16394,44012.5,87,142.44,1877.0,167286.0,10.13,11979.0,15011.2782,78105.476,3,2023,0,0,1.0921121960153932,1853.0,7806.0,9.75,55809.721999999994,33636.33339680947,5
2024-04-01,sector 50,87,7790,18465,14383.94,90,165.33,3198.0,292915.0,40.25,10236.2,12493.8362,26854.376,4,2024,0,0,1.477928772589479,1877.0,11979.0,10.13,53843.51833333333,30468.31273073612,6
2019-08-01,sector 51,309,33849,29447,99674.13,110,322.57,1570.0,194825.0,4.55,,,,8,2019,0,0,,,,,,,0
2019-10-01,sector 51,402,44618,28655,127853.92,111,318.04,2087.0,247048.0,6.58,,,,10,2019,0,0,,1570.0,,4.55,99674.13,,1
2020-09-01,sector 51,491,51839,27306,141551.68,106,288.29,1496.0,162893.0,4.99,,,,9,2020,0,0,,2087.0,,6.58,113764.025,19926.120601412862,2
2021-09-01,sector 51,212,23859,29242,69767.9,113,329.09,1512.0,165820.0,5.88,,,,9,2021,0,0,,1496.0,,4.99,123026.57666666666,21352.04278854914,3
2022-04-01,sector 51,165,19207,29946,57516.36,116,348.58,1201.0,137892.0,6.45,,,,4,2022,0,0,,1512.0,,5.88,109711.9075,31828.626751722917,4
2022-08-01,sector 51,231,21367,30361,64871.54,93,280.83,1316.0,145220.0,7.99,,,,8,2022,0,0,,1201.0,,6.45,99272.798,36120.23181598257,5
2022-09-01,sector 51,69,9131,29937,27336.5,132,396.18,1237.0,135144.0,7.99,,,,9,2022,0,0,,1316.0,,7.99,93539.255,35227.51778296833,6
2019-01-01,sector 53,152,13934,48433,67486.82,92,443.99,433.0,42536.0,3.68,0.0,11301.43941,13455.69333,1,2019,0,0,4.2855602939519715,,,,,,0
2020-08-01,sector 53,53,6052,51488,31162.53,114,587.97,100.0,10638.0,1.36,0.0,11301.43941,16847.77167,8,2020,0,0,4.555879842566001,433.0,0.0,3.68,67486.82,,1
2020-12-01,sector 53,7,824,51636,4252.83,118,607.55,39.0,4495.0,1.54,0.0,11301.43941,166698.865,12,2020,1,0,4.5689755195528665,100.0,0.0,1.36,49324.675,25685.151780786702,2
2023-07-01,sector 53,1,97,50556,491.96,97,491.96,37.0,4220.0,17.85,1659.0,40761.67076,55487.93833,7,2023,0,0,1.2402828210273291,39.0,0.0,1.54,34300.72666666667,31733.587593731558,3
2024-05-01,sector 53,3,325,56739,1844.29,108,614.76,49.0,6698.0,36.43,2749.0,50164.23358,34533.76167,5,2024,0,0,1.131064823496502,37.0,1659.0,17.85,25848.535,30937.117355365117,4
2019-08-01,sector 54,51,7742,59193,45826.24,152,898.55,499.0,96957.0,12.65,32801.0,38292.08499,17659.12,8,2019,0,0,1.545828596574417,,,,,,0
2020-05-01,sector 54,27,3530,62711,22139.77,131,819.99,537.0,85264.0,20.26,39494.0,34123.03439,13097.37167,5,2020,0,0,1.8377908389758535,499.0,32801.0,12.65,45826.24,,1
2020-12-01,sector 54,92,12664,63154,79980.51,138,869.35,491.0,79689.0,5.72,57894.0,36272.1634,56591.485,12,2020,1,0,1.7411147855603233,537.0,39494.0,20.26,33983.005,16748.86355937172,2
2021-07-01,sector 54,53,7518,66550,50033.42,142,944.03,565.0,80440.0,12.97,46551.0,35715.05294,33602.82167,7,2021,0,0,1.863359970704834,491.0,57894.0,5.72,49315.50666666666,29077.81005062509,3
2022-04-01,sector 54,54,7284,64618,47069.09,135,871.65,1008.0,132905.0,12.16,23895.0,33879.20034,29649.80667,4,2022,0,0,1.907305938496658,565.0,46551.0,12.97,49494.985,23744.645883132616,4
2022-08-01,sector 54,52,7711,70976,54729.51,148,1052.49,1093.0,150107.0,19.49,36122.0,33863.31677,36298.03,8,2022,0,0,2.0959553513930644,1008.0,23895.0,12.16,49009.806,20592.06520475132,5
2023-06-01,sector 54,71,10193,70511,71873.87,144,1012.31,1414.0,182421.0,22.61,44406.0,35240.06031,72744.59,6,2023,0,0,2.0008762578647246,1093.0,36122.0,19.49,49963.09,18565.533168355818,6
2019-03-01,sector 55,1525,150075,25729,386136.2,98,253.2,5643.0,632609.0,7.0,34697.2,17203.23268,42808.71889,3,2019,0,0,1.4955910019116243,,,,,,0
2020-06-01,sector 55,1007,111677,21903,244610.09,111,242.91,6618.0,748963.0,8.39,156716.0,17849.40603,54797.28111,6,2020,0,0,1.227099656043849,5643.0,34697.2,7.0,386136.2,,1
2021-09-01,sector 55,868,85145,23341,198739.19,98,228.96,7633.0,790130.0,8.31,87158.0,20612.03737,60328.61889,9,2021,0,0,1.132396549696339,6618.0,156716.0,8.39,315373.145,100074.07209595328,2
2022-07-01,sector 55,543,54867,21084,115682.86,101,213.04,11691.0,1178493.0,20.26,70807.0,15852.55004,44186.47222,7,2022,0,0,1.330006840968786,7633.0,87158.0,8.31,276495.16,97682.66532969759,3
2022-12-01,sector 55,883,91186,18513,168810.51,103,191.18,10815.0,1080191.0,17.64,67146.7,15685.91585,30760.99778,12,2022,1,0,1.1802307354594155,11691.0,70807.0,20.26,236292.085,113253.77563286049,4
2023-12-01,sector 55,511,49851,17250,85991.63,98,168.28,8772.0,882226.0,19.22,83442.2,15825.92698,23049.45889,12,2023,1,0,1.0899835454693851,10815.0,67146.7,17.64,222795.77000000002,102618.54542050308,5
2024-01-01,sector 55,283,27716,17269,47862.4,98,169.13,8249.0,818272.0,18.11,55395.1,13591.22136,11568.73889,1,2024,0,0,1.2705995688381608,8772.0,83442.2,19.22,199995.08,107441.52585584628,6
2019-12-01,sector 56,6,555,9921,550.32,92,91.72,256.0,25789.0,19.14,226.0,9262.295082,13232.135,12,2019,1,0,1.0711168141555003,,,,,,0
2020-04-01,sector 56,11,1054,8952,943.83,96,85.8,235.0,23776.0,31.99,507.0,11709.00693,11236.3625,4,2020,0,0,0.7645396448663645,256.0,226.0,19.14,550.32,,1
2020-05-01,sector 56,9,840,9143,768.35,93,85.37,303.0,30123.0,45.93,604.0,14987.59305,13837.965,5,2020,0,0,0.6100379139931345,235.0,507.0,31.99,747.075,278.2535894647183,2
2022-12-01,sector 56,22,2146,17442,3742.63,98,170.12,411.0,38065.0,10.76,1121.0,17625.78616,9301.4875,12,2022,1,0,0.9895728815536703,303.0,604.0,45.93,754.1666666666666,197.138035988323,3
2023-07-01,sector 56,29,2781,15374,4275.47,96,147.43,246.0,22833.0,8.89,3682.0,21320.20845,7357.765,7,2023,0,0,0.721099891497543,411.0,1121.0,10.76,1501.2825,1502.8763124394723,4
2023-10-01,sector 56,6,563,12981,731.4,94,121.9,169.0,16980.0,6.13,2106.0,22941.17647,10098.94,10,2023,0,0,0.5658384615529702,246.0,3682.0,8.89,2056.12,1798.1104429094448,5
2024-02-01,sector 56,3,244,8085,197.64,81,65.88,154.0,15806.0,8.89,196.0,24197.53086,3469.3075,2,2024,0,1,0.3341250000579605,169.0,2106.0,6.13,1835.3333333333333,1696.7738343652836,6
2024-06-01,sector 56,27,2496,9900,2471.42,92,91.53,134.0,13692.0,6.78,1630.0,14940.42163,7699.4675,6,2024,0,0,0.6626319019083801,154.0,196.0,8.89,1601.3771428571429,1668.0376787082707,7
2019-04-01,sector 57,5,710,26942,1912.59,142,382.52,413.0,53703.0,98.27,0.0,,107359.67,4,2019,0,0,,,,,,,0
2019-06-01,sector 57,7,1152,29479,3395.59,165,485.08,436.0,56901.0,87.78,100.0,13157.89474,62730.54,6,2019,0,0,2.2404039994623033,413.0,0.0,98.27,1912.59,,1
2021-03-01,sector 57,358,40563,30031,121816.57,113,340.27,2169.0,256601.0,9.22,0.0,19248.16256,103424.39,3,2021,0,0,1.5602008714539866,436.0,100.0,87.78,2654.09,1048.6393564996501,2
2021-11-01,sector 57,54,5899,29777,17565.65,109,325.29,1634.0,190404.0,19.42,555.0,18438.53821,74014.92,11,2021,0,0,1.6149327924407084,2169.0,0.0,9.22,42374.916666666664,68802.48567820885,3
2022-03-01,sector 57,80,9403,30593,28765.66,118,359.57,1818.0,209643.0,24.78,0.0,22294.45386,35424.31667,3,2022,0,0,1.3722246883512579,1634.0,555.0,19.42,36172.6,57530.24959504232,4
2022-06-01,sector 57,85,9514,31368,29844.53,112,351.11,1743.0,200407.0,26.51,452.0,18373.98374,47118.88,6,2022,0,0,1.7071964601618832,1818.0,0.0,24.78,34691.212,49932.652301711554,5
2023-03-01,sector 57,170,20514,30439,62442.59,121,367.31,1383.0,171237.0,15.18,1487.0,19514.4357,73687.02667,3,2023,0,0,1.5598196364960735,1743.0,452.0,26.51,33883.431666666664,44704.93112743176,6
2023-10-01,sector 57,92,11745,30271,35553.93,128,386.46,894.0,109822.0,10.68,2714.0,17611.9403,50489.10667,10,2023,0,0,1.7187771184984089,1383.0,1487.0,15.18,37963.311428571425,42213.271862747315,7
2024-06-01,sector 57,70,9498,30204,28687.93,136,409.83,869.0,114719.0,13.52,3189.9,14706.77732,48438.64667,6,2024,0,0,2.0537470135571483,894.0,2714.0,10.68,37662.13875,39091.178045982786,8
2019-06-01,sector 58,104,9130,16746,15288.33,88,147.0,134.0,12880.0,2.37,0.0,13363.08154,8146.138,6,2019,0,0,1.2531540685338063,,,,,,0
2019-06-01,sector 59,58,4487,30146,13526.97,77,233.22,1241.0,121771.0,37.58,44173.8,21795.92441,7499.202857,6,2019,0,0,1.3831026128063177,,,,,,0
2020-03-01,sector 59,26,2329,31079,7238.41,90,278.4,1117.0,109956.0,32.48,23425.0,23490.77417,6085.084286,3,2020,0,0,1.323030044692648,1241.0,44173.8,37.58,13526.97,,1
2020-08-01,sector 59,34,3379,30760,10392.78,99,305.67,1532.0,155149.0,40.46,95090.0,23710.26057,10345.86714,8,2020,0,0,1.2973286358109393,1117.0,23425.0,32.48,10382.689999999999,4446.683419898474,2
2020-09-01,sector 59,54,5192,29964,15556.27,96,288.08,1496.0,151939.0,35.24,81785.0,23625.67525,9641.815714,9,2020,0,0,1.2682812102904868,1532.0,95090.0,40.46,10386.053333333333,3144.2853964666324,3
2020-12-01,sector 59,125,11565,34314,39683.5,93,317.47,2292.0,223774.0,38.85,77949.0,23366.00719,66371.20857,12,2020,1,0,1.4685435864577425,1496.0,81785.0,35.24,11678.6075,3643.323418440687,4
2021-04-01,sector 59,92,9065,37810,34273.25,99,372.54,2417.0,239816.0,26.34,72898.0,23153.24758,38990.57571,4,2021,0,0,1.633032250415732,2292.0,77949.0,38.85,17279.586,12915.500568535082,5
2021-06-01,sector 59,54,5770,39517,22799.68,107,422.22,1612.0,161525.0,18.62,41605.0,25081.38413,20112.93,6,2021,0,0,1.5755510060839693,2417.0,72898.0,26.34,20111.86333333333,13475.121272409635,6
2021-09-01,sector 59,29,3159,34196,10802.54,109,372.5,2480.0,247481.0,37.86,29403.0,25603.44828,12744.34714,9,2021,0,0,1.3356013465854921,1612.0,41605.0,18.62,20495.83714285714,12342.924921856671,7
2021-11-01,sector 59,95,10174,34155,34750.38,107,365.79,2925.0,300210.0,45.36,27873.0,23711.61208,43709.59286,11,2021,0,0,1.4404334840147233,2480.0,29403.0,37.86,19284.175,11930.16454246366,8
2022-01-01,sector 59,88,9401,34689,32609.92,107,370.57,2672.0,269957.0,29.81,29517.0,21200.17238,32137.66143,1,2022,0,0,1.6362602802572117,2925.0,27873.0,45.36,21002.64222222222,12292.920283791173,9
2023-05-01,sector 59,43,5239,34444,18043.63,122,419.62,2087.0,229455.0,48.38,39918.0,25089.88058,35394.08714,5,2023,0,0,1.3728243899038917,2672.0,29517.0,29.81,22163.370000000003,12157.225197381367,10
2023-09-01,sector 59,170,18793,36610,68799.91,111,404.71,1978.0,218373.0,33.57,44023.7,23819.77059,29248.45429,9,2023,0,0,1.5369585471729768,2087.0,39918.0,48.38,21788.84818181818,11600.053644923213,11
2024-03-01,sector 59,60,6803,35121,23893.29,113,398.22,1567.0,172406.0,21.11,32013.4,20762.30625,15220.80143,3,2024,0,0,1.6915750869439177,1978.0,44023.7,33.57,25706.436666666665,17507.09566402997,12
2024-04-01,sector 59,54,5875,35989,21143.52,109,391.55,1741.0,191388.0,31.0,34794.8,21221.51744,15693.78714,4,2024,0,0,1.69587307324994,1567.0,32013.4,21.11,25566.96384615385,16769.309766752744,13
2019-03-01,sector 6,12,2821,15967,1024.4,92,146.34,178.0,18903.0,15.17,3424.0,16629.43176,79057.33667,3,2019,0,0,0.9601650994718054,,,,,,0
2019-07-01,sector 6,11,1086,16465,1787.85,99,162.53,188.0,18130.0,6.65,3917.6,16262.34952,55722.52778,7,2019,0,0,1.0124613285276383,178.0,3424.0,15.17,1024.4,,1
2019-08-01,sector 6,7,857,16468,1410.86,122,201.55,259.0,25122.0,9.18,3675.0,15395.89443,44540.58556,8,2019,0,0,1.0696358093954532,188.0,3917.6,6.65,1406.125,539.8406720968696,2
2020-08-01,sector 6,290,26576,20203,52551.81,90,181.84,2462.0,239072.0,11.28,15273.0,16211.65481,61222.07778,8,2020,0,0,1.2462022067937184,259.0,3675.0,9.18,1407.7033333333331,381.7347888696199,3
2020-09-01,sector 6,621,53234,20775,110590.9,86,178.09,3055.0,288392.0,10.15,13271.0,15929.6603,82971.03444,9,2020,0,0,1.3041709370287073,2462.0,15273.0,11.28,14193.73,25573.952751100747,4
2021-10-01,sector 6,222,19640,20594,40447.56,88,182.2,4185.0,397165.0,11.29,3637.0,16569.47608,39312.50556,10,2021,0,0,1.2428878197819275,3055.0,13271.0,10.15,33473.164000000004,48466.5159805038,5
2023-01-01,sector 6,61,5743,17691,10160.01,94,166.56,3190.0,292541.0,25.93,5277.0,19386.48053,16300.38111,1,2023,0,0,0.9125431494707719,4185.0,3637.0,11.29,34635.56333333333,43443.176337504905,6
2023-03-01,sector 6,236,21241,17917,38058.56,90,161.27,2855.0,262866.0,20.89,11513.0,15725.99372,47456.72556,3,2023,0,0,1.139323868431508,3190.0,5277.0,25.93,31139.05571428571,40722.6832852817,7
2023-08-01,sector 6,85,7472,16318,12193.34,88,143.45,2681.0,244872.0,18.85,6933.5,14420.75707,13579.87889,8,2023,0,0,1.1315633375411962,2855.0,11513.0,20.89,32003.993749999998,37781.16726782422,8
2024-03-01,sector 6,76,7226,17032,12306.99,95,161.93,2904.0,264808.0,26.38,5872.8,12355.98569,17006.47667,3,2024,0,0,1.3784412209043275,2681.0,6933.5,18.85,29802.809999999998,35952.69689767062,9
2024-04-01,sector 6,125,11518,16985,19563.67,92,156.51,3843.0,352783.0,34.73,6925.8,12474.42363,15271.41556,4,2024,0,0,1.3615859540918926,2904.0,5872.8,26.38,28053.227999999996,34345.08643403394,10
2021-01-01,sector 60,138,14022,29593,41496.33,102,300.7,1769.0,174400.0,25.41,18849.0,28511.57162,67831.16,1,2021,0,0,1.0379294552546312,,,,,,0
2021-06-01,sector 60,96,9548,29354,28027.02,99,291.95,2132.0,205470.0,22.86,9383.0,27958.87962,45060.296,6,2021,0,0,1.0498990087929712,1769.0,18849.0,25.41,41496.33,,1
2021-10-01,sector 60,195,19428,28592,55548.24,100,284.86,2382.0,233310.0,18.06,7282.0,24601.35135,57335.296,10,2021,0,0,1.1622125790256639,2132.0,9383.0,22.86,34761.675,9524.240438903778,2
2022-09-01,sector 60,84,8643,28868,24950.16,103,297.03,1591.0,151915.0,15.26,8888.0,26041.60563,40793.402,9,2022,0,0,1.1085337981903844,2382.0,7282.0,18.06,41690.53,13761.637722382462,3
2024-01-01,sector 60,80,7723,27476,21220.78,97,265.26,1195.0,111776.0,19.06,8938.0,23024.21432,31702.212,1,2024,0,0,1.193352338461033,1591.0,8888.0,15.26,37505.4375,14011.249485168159,4
2024-07-01,sector 60,33,3223,23788,7665.94,98,232.3,1342.0,125920.0,23.07,11022.0,23698.12943,53038.516,7,2024,0,0,1.003792306488386,1195.0,8938.0,19.06,34248.506,14151.831969048388,5
2019-12-01,sector 61,54,5027,45832,23041.51,93,426.69,765.0,88985.0,21.22,23654.0,29839.78807,13732.29143,12,2019,1,0,1.5359358415175233,,,,,,0
2020-01-01,sector 61,12,1259,43907,5529.39,105,460.78,749.0,87342.0,21.98,14377.0,28725.27473,5922.898571,1,2020,0,0,1.5285145368564417,765.0,23654.0,21.22,23041.51,,1
2020-05-01,sector 61,22,2262,43081,9744.41,103,442.93,802.0,94305.0,47.19,28996.0,25415.02323,7326.805714,5,2020,0,0,1.6950997687520115,749.0,14377.0,21.98,14285.449999999999,12382.93880495256,2
2020-07-01,sector 61,27,2872,41746,11989.18,106,444.04,1256.0,140193.0,67.77,26570.0,34452.80083,20746.31286,7,2020,0,0,1.211686684225957,802.0,28996.0,47.19,12771.769999999999,9140.14595894398,3
2021-12-01,sector 61,383,39254,45656,179219.2,102,467.94,1906.0,218574.0,9.22,15243.0,31467.79521,45037.38571,12,2021,1,0,1.450880167972213,1256.0,26570.0,67.77,12576.1225,7473.149082608459,4
2023-06-01,sector 61,177,17809,42906,76410.65,101,431.7,2387.0,237932.0,14.75,21700.0,31818.18182,30005.89143,6,2023,0,0,1.34847428563723,1906.0,15243.0,9.22,45904.738,74805.5413966263,5
2023-09-01,sector 61,155,16723,45345,75830.22,108,489.23,2369.0,229592.0,14.75,28846.7,34961.45922,23649.42429,9,2023,0,0,1.2969996393645953,2387.0,21700.0,14.75,50989.056666666664,68057.3067108829,6
2024-02-01,sector 61,63,6775,50513,34225.2,108,543.26,3343.0,333331.0,21.26,6004.0,27290.90909,16873.05571,2,2024,0,1,1.850909393799164,2369.0,28846.7,14.75,54537.794285714284,62832.99771169521,7
2020-04-01,sector 62,10,1569,38444,6030.24,157,603.02,44.0,7788.0,3.9,637.0,41096.77419,4347.0975,4,2020,0,0,0.9354505495313185,,,,,,0
2020-08-01,sector 62,30,4141,38903,16108.39,138,536.95,104.0,17790.0,5.29,1337.0,29002.1692,17766.68,8,2020,0,0,1.3413824232154332,44.0,637.0,3.9,6030.24,,1
2021-12-01,sector 62,52,7196,41689,30001.27,138,576.95,774.0,95752.0,14.89,449.0,31619.71831,175943.5225,12,2021,1,0,1.3184494432012541,104.0,1337.0,5.29,11069.314999999999,7126.328206815205,2
2022-04-01,sector 62,32,4213,42613,17951.3,132,560.98,690.0,89413.0,11.93,563.0,33712.57485,51955.8375,4,2022,0,0,1.2640090586257906,774.0,449.0,14.89,17379.966666666667,12035.998098605423,3
2022-07-01,sector 62,28,3764,47895,18027.6,134,643.84,688.0,91368.0,24.73,696.0,29121.33891,66091.3,7,2022,0,0,1.6446702587412043,690.0,563.0,11.93,17522.8,9831.502374045722,4
2022-12-01,sector 62,19,2673,44139,11799.71,141,621.04,943.0,116245.0,47.17,428.0,33178.29457,37625.3,12,2022,1,0,1.3303577104264646,688.0,696.0,24.73,17623.760000000002,8517.323159664074,5
2023-05-01,sector 62,13,1828,47536,8687.17,141,668.24,903.0,111310.0,53.5,436.0,25202.31214,46304.1125,5,2023,0,0,1.8861761466938167,943.0,428.0,47.17,16653.085,7980.54476703627,6
2024-01-01,sector 62,17,3042,49070,14925.85,179,877.99,196.0,27549.0,5.94,1471.0,23725.80645,19807.705,1,2024,0,0,2.0682121007524277,903.0,436.0,53.5,15515.097142857141,7882.852287714379,7
2024-03-01,sector 62,21,3172,48048,15241.31,151,725.78,215.0,31211.0,7.35,931.0,26373.93768,25167.9325,3,2024,0,0,1.8217984960370923,196.0,1471.0,5.94,15441.44125,7301.075965817715,8
2019-11-01,sector 63,24,2404,73936,17773.27,100,740.55,101.0,9657.0,2.18,15900.0,41996.83043,8321.13,11,2019,0,0,1.7605138112323968,,,,,,0
2020-02-01,sector 63,7,741,79095,5858.17,106,836.88,98.0,9514.0,2.94,113.0,47083.33333,1733.247,2,2020,0,1,1.679893805428665,101.0,15900.0,2.18,17773.27,,1
2020-08-01,sector 63,75,8011,83556,66938.26,107,892.51,80.0,7397.0,1.21,21791.0,42403.19128,10181.328,8,2020,0,0,1.9705120647230683,98.0,113.0,2.94,11815.720000000001,8425.248008515833,2
2020-10-01,sector 63,41,4851,82911,40217.83,118,980.92,63.0,5905.0,0.9,5452.0,34550.06337,17843.085,10,2020,0,0,2.399735106477172,80.0,21791.0,1.21,30189.899999999998,32377.82997700278,3
2021-08-01,sector 63,12,1135,72745,8253.65,95,687.8,30.0,2527.0,2.82,11120.0,40436.36364,11094.855,8,2021,0,0,1.7989995501979315,63.0,5452.0,0.9,32696.8825,26907.664850392073,4
2021-11-01,sector 63,59,6260,83192,52077.23,106,882.66,110.0,10560.0,2.55,7143.0,42216.31206,12167.834,11,2021,0,0,1.9706126835940394,30.0,11120.0,2.82,27808.235999999997,25739.291827584922,5
2022-02-01,sector 63,5,388,80743,3129.45,78,625.89,40.0,3479.0,0.71,6004.0,37431.42145,8421.005,2,2022,0,1,2.1570914721433856,110.0,7143.0,2.55,31853.068333333333,25063.378197225065,6
2023-07-01,sector 63,10,832,87718,7295.6,83,729.56,233.0,25404.0,53.74,16437.0,41591.59919,12929.802,7,2023,0,0,2.109031672460681,40.0,6004.0,0.71,27749.69428571429,25324.714981686604,7
2023-09-01,sector 63,12,1665,95487,15897.98,139,1324.83,362.0,40227.0,55.47,15669.6,42179.27322,10432.152,9,2023,0,0,2.2638370154449046,233.0,16437.0,53.74,25192.9325,24536.04013877123,8
2023-11-01,sector 63,11,691,66325,4584.9,63,416.81,358.0,39904.0,53.67,19280.0,39419.34165,17818.567,11,2023,0,0,1.6825496627744922,362.0,15669.6,55.47,24160.16,23159.54832916167,9
2024-05-01,sector 63,17,1582,86867,13745.0,93,808.53,493.0,56522.0,77.56,17303.8,41847.1584,15941.912,5,2024,0,0,2.0758159770293987,358.0,19280.0,53.67,22202.634,22695.543258404625,10
2019-08-01,sector 64,9,799,52550,4198.95,89,466.55,131.0,21055.0,18.45,16859.0,35962.03072,14753.84333,8,2019,0,0,1.4612634199985466,,,,,,0
2020-05-01,sector 64,1,95,58937,562.32,95,562.32,41.0,7778.0,9.21,23019.0,33011.61623,19058.72833,5,2020,0,0,1.7853412444083778,131.0,16859.0,18.45,4198.95,,1
2020-07-01,sector 64,7,1365,63999,8735.86,195,1247.98,37.0,6989.0,12.55,29325.0,38509.52068,19432.25667,7,2020,0,0,1.6619007162360764,41.0,23019.0,9.21,2380.6349999999998,2571.485733666434,2
2021-06-01,sector 64,5,566,49280,2791.23,113,558.25,42.0,8336.0,12.24,25259.0,36094.59846,24691.60833,6,2021,0,0,1.3653012390375265,37.0,29325.0,12.55,4499.043333333334,4095.0251573626915,3
2022-05-01,sector 64,4,377,57676,2172.53,94,543.13,13.0,3221.0,5.91,18438.0,30335.63672,28689.6675,5,2022,0,0,1.901262219492982,42.0,25259.0,12.24,4072.09,3450.8903133829103,4
2022-12-01,sector 64,4,708,86031,6088.82,177,1522.2,106.0,17068.0,56.72,16126.5,39037.76325,28172.36917,12,2022,1,0,2.2037891732949118,13.0,18438.0,5.91,3692.178,3106.951657971202,5
2023-03-01,sector 64,6,910,90013,8187.92,152,1364.65,90.0,14484.0,19.94,40891.0,41900.80951,51853.31667,3,2023,0,0,2.1482401188100577,106.0,16126.5,56.72,4091.6183333333333,2946.1558620237097,6
2023-05-01,sector 64,5,888,89209,7921.24,178,1584.25,83.0,13319.0,16.87,31774.0,44333.75192,30488.8275,5,2023,0,0,2.012214083774753,90.0,40891.0,19.94,4676.8042857142855,3103.271418169634,7
2023-07-01,sector 64,5,1001,87664,8776.39,200,1755.28,75.0,11915.0,16.39,31685.0,43800.11059,21585.12167,7,2023,0,0,2.001456133766351,83.0,31774.0,16.87,5082.35875,3093.595427540294,8
2019-08-01,sector 65,21,3904,77914,28412.1,182,1420.6,96.0,18597.0,6.86,13606.0,33837.35389,12022.88429,8,2019,0,0,2.302603219308648,,,,,,0
2019-10-01,sector 65,12,2724,75168,16064.57,214,1606.46,69.0,12879.0,3.98,7761.0,31820.4182,7255.184286,10,2019,0,0,2.3622568228848735,96.0,13606.0,6.86,28412.1,,1
2020-10-01,sector 65,16,3012,82159,24749.22,188,1546.83,127.0,23204.0,8.81,16420.0,35914.26072,15280.26143,10,2020,0,0,2.287642801296677,69.0,7761.0,3.98,22238.335,8731.02219390433,2
2022-04-01,sector 65,20,2418,81459,19694.5,121,984.72,425.0,57277.0,11.75,11183.0,43127.65137,36652.60429,4,2022,0,0,1.888788223155218,127.0,16420.0,8.81,23075.296666666665,6341.678702806799,3
2022-05-01,sector 65,21,2663,77595,20660.65,127,983.84,406.0,54767.0,10.74,7475.0,37809.81285,37850.41143,5,2022,0,0,2.052245016600234,425.0,11183.0,11.75,22230.0975,5446.898723594158,4
2022-07-01,sector 65,22,3837,79726,30586.94,174,1390.32,365.0,48488.0,16.36,11369.0,40778.33572,26336.70714,7,2022,0,0,1.9551067642247562,406.0,7475.0,10.74,21916.208000000002,4769.08401790847,5
2022-08-01,sector 65,31,3908,77688,30357.93,126,979.29,335.0,44586.0,13.91,11148.0,41988.70056,24273.57571,8,2022,0,0,1.8502120561932438,365.0,11369.0,16.36,23361.33,5543.067333633969,6
2023-05-01,sector 65,9,1353,78560,10632.46,150,1181.38,311.0,37145.0,20.32,16565.0,45222.49522,34027.00143,5,2023,0,0,1.7371885301290548,335.0,11148.0,13.91,24360.844285714287,5709.453961553175,7
2023-06-01,sector 65,10,1488,75410,11222.9,149,1122.29,304.0,36209.0,27.71,19922.0,48178.9601,29492.98286,6,2023,0,0,1.5652060535030103,311.0,16565.0,20.32,22644.79625,7176.321734344607,8
2024-03-01,sector 65,27,3111,68731,21378.71,115,791.8,536.0,58808.0,23.18,18221.0,45735.44177,43634.29286,3,2024,0,0,1.5027951483587474,304.0,19922.0,27.71,21375.696666666667,7717.36147930269,9
2019-04-01,sector 66,12,1013,39091,3958.4,84,329.87,60.0,5347.0,4.68,27736.35,30770.30175,11826.6125,4,2019,0,0,1.270413280883734,,,,,,0
2019-06-01,sector 66,28,2390,37899,9058.77,85,323.53,68.0,6082.0,4.11,29285.1,29996.00533,11213.71875,6,2019,0,0,1.263468237955537,60.0,27736.35,4.68,3958.4,,1
