month,sector,num_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,is_december,is_february,year,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,month_historical_mean,sector_month_avg,months_since_start
2021-07-01,sector 71,81,33105.46,99,328.0,3.51,623.0,0,0,2021,,784.0,,31851.61352941176,49659.48967773328,28764.009915492956,7360.58,17
2021-08-01,sector 71,11,4982.93,110,273.0,2.93,1154.0,0,0,2021,328.0,623.0,3.51,31921.271666666667,48177.68792294321,29352.20594059406,10293.24,18
2021-09-01,sector 71,32,13801.72,104,232.0,2.93,1081.0,0,0,2021,273.0,1154.0,2.93,30503.464210526312,47226.407573451506,34169.48631229236,17599.56,19
2021-10-01,sector 71,40,16984.55,103,526.0,9.34,620.0,0,0,2021,232.0,1081.0,2.93,29668.377,46118.27195145439,32103.52327702703,392.92,20
2021-11-01,sector 71,121,48513.39,99,1160.0,19.41,557.0,0,0,2021,526.0,620.0,9.34,29064.385238095238,45035.66569305171,30120.595932203392,289.16,21
2021-12-01,sector 71,91,36236.91,98,1072.0,16.47,594.0,1,0,2021,1160.0,557.0,19.41,29948.43090909091,44145.48117201857,45444.981920529804,1639.47,22
2022-01-01,sector 71,98,37411.29,95,968.0,14.37,440.0,0,0,2022,1072.0,594.0,16.47,30221.84304347826,43150.43415397119,26755.125685714287,100731.89,23
2022-02-01,sector 71,58,23205.59,97,915.0,12.19,980.0,0,1,2022,968.0,440.0,14.37,30521.403333333332,42227.465698133994,19235.375552325582,3722.55,24
2022-03-01,sector 71,77,27856.91,99,1021.0,12.43,731.0,0,0,2022,915.0,980.0,12.19,30228.770800000002,41364.25290601272,33324.158524590166,35246.604999999996,25
2022-04-01,sector 71,72,24828.98,91,1131.0,12.97,580.0,0,0,2022,1021.0,731.0,12.43,30137.545384615383,40531.19460021371,29960.590706214687,42215.909999999996,26
2022-05-01,sector 71,99,33915.72,92,1034.0,12.65,799.0,0,0,2022,1131.0,580.0,12.97,29940.931851851852,39757.23471833019,33354.49318435755,22390.055,27
2022-06-01,sector 71,74,25164.64,91,1151.0,14.65,731.0,0,0,2022,1034.0,799.0,12.65,30082.88857142857,39021.27397762449,36694.52255617977,49505.515,28
2022-07-01,sector 71,55,19579.95,92,1105.0,15.58,470.0,0,0,2022,1151.0,731.0,14.65,29913.29379310345,38329.012825203245,28776.205,20233.02,29
2022-08-01,sector 71,77,27281.64,91,1213.0,16.43,151.0,0,0,2022,1105.0,470.0,15.58,29568.849,37709.59312859914,29272.04384868421,7638.085,30
2022-09-01,sector 71,55,19535.64,94,1336.0,19.38,837.0,0,0,2022,1213.0,151.0,16.43,29495.06806451613,37078.049021130304,34102.043377483446,15700.64,31
2022-10-01,sector 71,59,20677.74,92,1282.0,19.19,426.0,0,0,2022,1336.0,837.0,19.38,29183.8359375,36517.579544648725,32052.61764309764,8688.734999999999,32
2022-11-01,sector 71,25,8818.05,93,1254.0,22.79,828.5,0,0,2022,1282.0,426.0,19.19,28926.075454545455,35972.951306542986,30182.73375,24401.275,33
2022-12-01,sector 71,55,18514.13,91,1456.0,27.83,644.0,1,0,2022,1254.0,828.5,22.79,28334.662941176473,35591.17347691227,45414.59224422442,18938.190000000002,34
2023-01-01,sector 71,15,4944.71,90,1436.0,31.31,627.0,0,0,2023,1456.0,644.0,27.83,28054.076285714287,35103.13842557671,26785.485128205128,79625.02333333333,35
2023-02-01,sector 71,69,22970.62,90,1410.0,31.75,939.0,0,1,2023,1436.0,627.0,31.31,27412.149444444443,34811.754753933565,19246.883420289854,13464.07,36
2023-03-01,sector 71,126,43046.25,93,1243.0,22.44,1262.0,0,0,2023,1410.0,939.0,31.75,27292.108108108107,34332.61869537665,33309.26138964578,32783.37333333333,37
2023-04-01,sector 71,71,23670.64,95,1179.0,20.5,804.0,0,0,2023,1243.0,1262.0,22.44,27706.690789473683,33961.78099367958,29946.13546478873,36420.26666666666,38
2023-05-01,sector 71,53,17377.35,91,1123.0,18.21,1083.0,0,0,2023,1179.0,804.0,20.5,27603.202307692303,33518.1675195176,33356.056490250696,26231.943333333333,39
2023-06-01,sector 71,34,11939.03,99,1084.0,18.4,213.0,0,0,2023,1123.0,1083.0,18.21,27347.556,33125.139922668444,36662.225966386555,41391.89,40
2023-07-01,sector 71,24,7880.05,93,1063.0,17.62,451.0,0,0,2023,1084.0,213.0,18.4,26971.738292682927,32796.85685303409,28750.445182072828,20015.33,41
2023-08-01,sector 71,31,10596.1,96,1030.0,18.8,467.0,0,0,2023,1063.0,451.0,17.62,26517.17428571429,32528.09927682084,29265.517934426232,14185.936666666666,42
2023-09-01,sector 71,40,13868.02,98,993.0,23.97,580.0,0,0,2023,1030.0,467.0,18.8,26146.916744186045,32230.10743213738,34053.969438943896,16978.97333333333,43
2023-10-01,sector 71,60,20088.01,94,1180.0,29.55,2513.0,0,0,2023,993.0,580.0,23.97,25867.850909090906,31906.87661477095,32014.44691275168,12685.07,44
2023-11-01,sector 71,27,9280.3,97,1159.0,32.11,1401.0,0,0,2023,1180.0,2513.0,29.55,25739.41,31553.980274520687,30110.79878787879,19206.86666666667,45
2023-12-01,sector 71,32,10864.47,96,1124.0,31.61,1949.0,1,0,2023,1159.0,1401.0,32.11,25381.603260869564,31295.642100872978,45326.10388157895,18796.83666666667,46
2024-01-01,sector 71,17,4574.69,98,1108.0,32.03,260.0,0,0,2024,1124.0,1949.0,31.61,25072.72808510638,31025.949107436598,26723.43747159091,60954.945,47
2024-02-01,sector 71,15,3878.84,94,1093.0,34.33,647.0,0,1,2024,1108.0,260.0,32.03,24645.685625,30836.374577009356,19257.645664739885,16632.92,48
2024-03-01,sector 71,50,13504.48,96,1045.0,31.25,1448.0,0,0,2024,1093.0,647.0,34.33,24221.872448979593,30657.3517814015,33335.72059782608,35349.0925,49
2024-04-01,sector 71,31,8071.28,93,1007.0,35.24,1446.0,0,0,2024,1045.0,1448.0,31.25,24007.5246,30380.740316522973,29928.50766853933,33232.86,50
2024-05-01,sector 71,29,7590.96,94,986.0,34.35,553.8,0,0,2024,1007.0,1446.0,35.24,23695.049215686275,30158.071534703722,33311.67119444445,24018.295,51
2024-06-01,sector 71,56,13880.28,90,927.0,28.97,2812.0,0,0,2024,986.0,553.8,34.35,23385.355192307692,29944.333413951357,36593.16675977653,34028.675,52
2024-07-01,sector 71,33,8621.02,93,904.0,26.25,721.0,0,0,2024,927.0,2812.0,28.97,23206.014150943396,29683.736834602347,28692.14798882682,16981.510000000002,53
2019-01-01,sector 72,11,1141.86,104,278.0,117.47,0.0,0,0,2019,,,,,,26660.69314447592,,0
2019-02-01,sector 72,11,1100.81,91,258.0,81.39,0.0,0,1,2019,278.0,0.0,117.47,1141.86,,19213.326340057636,,1
2019-03-01,sector 72,2,1752.36,406,565.0,217.67,0.0,0,0,2019,258.0,0.0,81.39,1121.335,29.026733367707823,33281.97739837399,,2
2019-04-01,sector 72,7,628.22,81,557.0,216.21,0.0,0,0,2019,565.0,0.0,217.67,1331.6766666666665,364.9001587192492,29867.28294117647,,3
2019-05-01,sector 72,6,544.1,83,551.0,227.36,0.0,0,0,2019,557.0,0.0,216.21,1155.8125,460.9565102678704,33240.42268698061,,4
2019-06-01,sector 72,7,4217.91,276,546.0,154.76,98.0,0,0,2019,551.0,0.0,227.36,1033.4699999999998,483.9412307295174,36529.899665738165,,5
2019-07-01,sector 72,1,85.95,78,544.0,188.36,84.6,0,0,2019,546.0,98.0,154.76,1564.2099999999998,1370.2076402647883,28636.239554317548,,6
2019-08-01,sector 72,2,162.0,100,542.0,224.95,0.0,0,0,2019,544.0,84.6,188.36,1353.03,1369.9403008890567,29204.506764705882,,7
2019-09-01,sector 72,5,487.47,100,537.0,242.97,43.0,0,0,2019,542.0,0.0,224.95,1204.15125,1336.3945082244613,33987.56828947368,,8
2019-10-01,sector 72,49,15694.95,273,488.0,50.42,83.0,0,0,2019,537.0,43.0,242.97,1124.5199999999998,1272.704490524018,31974.559163879596,,9
2019-11-01,sector 72,9,2288.17,227,480.0,45.51,44.0,0,0,2019,488.0,83.0,50.42,2581.5629999999996,4761.254516149779,30040.897785234898,,10
2019-12-01,sector 72,6,1270.97,206,473.0,46.83,0.0,1,0,2019,480.0,44.0,45.51,2554.890909090909,4517.788786073237,45213.11491803279,,11
2020-01-01,sector 72,2,1426.67,564,471.0,43.8,0.0,0,0,2020,473.0,0.0,46.83,2447.8975,4323.458600592659,26588.60604519774,1141.86,12
2020-02-01,sector 72,1,274.23,216,470.0,43.69,0.0,0,1,2020,471.0,0.0,43.8,2369.341538461538,4149.075389770284,19161.278879310343,1100.81,13
2020-03-01,sector 72,13,2230.96,151,463.0,40.16,0.0,0,0,2020,470.0,0.0,43.69,2219.690714285714,4025.437159920483,33196.762216216215,1752.36,14
2020-04-01,sector 72,13,4177.02,221,445.0,82.51,76.0,0,0,2020,463.0,0.0,40.16,2220.442,3879.0093985858225,29785.60958100559,628.22,15
2020-05-01,sector 72,16,2391.3,134,430.0,80.22,84.0,0,0,2020,445.0,76.0,82.51,2342.728125,3779.267388693597,33150.101353591155,544.1,16
2020-06-01,sector 72,40,7539.08,198,386.0,44.07,0.0,0,0,2020,430.0,84.0,80.22,2345.5852941176468,3659.2788768555847,36440.14413888889,4217.91,17
2020-07-01,sector 72,23,5413.35,205,396.0,37.89,0.0,0,0,2020,386.0,0.0,44.07,2634.112777777778,3755.146050882247,28556.933194444442,85.95,18
2020-08-01,sector 72,42,13874.67,346,353.0,19.4,0.0,0,0,2020,396.0,0.0,37.89,2780.3884210526317,3704.6269605548123,29109.905765472315,162.0,19
2020-09-01,sector 72,10,2535.62,278,346.0,18.45,0.0,0,0,2020,353.0,0.0,19.4,3335.1025,4376.766567064964,33877.731901639345,487.47,20
2020-10-01,sector 72,9,2454.63,299,336.0,18.17,0.0,0,0,2020,346.0,0.0,18.45,3297.0319047619046,4269.510285513573,31920.293800000003,15694.95,21
2020-11-01,sector 72,6,1815.52,311,329.0,17.92,0.0,0,0,2020,336.0,0.0,18.17,3258.740909090909,4170.484419297011,29948.07929765886,2288.17,22
2020-12-01,sector 72,12,2905.06,255,321.0,20.42,0.0,1,0,2020,329.0,0.0,17.92,3195.992173913043,4085.696070824915,45069.5131372549,1270.97,23
2021-01-01,sector 72,4,850.69,204,311.0,22.88,0.0,0,0,2021,321.0,0.0,20.42,3183.8700000000003,3996.3308564601666,26517.727352112674,1284.2649999999999,24
2021-02-01,sector 72,9,2569.15,234,310.0,44.41,0.0,0,1,2021,311.0,0.0,22.88,3090.5427999999997,3939.9194523529704,19107.161260744986,687.52,25
2021-03-01,sector 72,12,5321.04,395,298.0,37.69,0.0,0,0,2021,310.0,0.0,44.41,3070.4892307692307,3861.6709422216936,33113.29644204852,1991.6599999999999,26
2021-04-01,sector 72,8,4311.18,432,287.0,33.99,0.0,0,0,2021,298.0,0.0,37.69,3153.8429629629627,3811.369371361482,29714.276462395545,2402.6200000000003,27
2021-05-01,sector 72,6,1576.77,284,279.0,33.5,0.0,0,0,2021,287.0,0.0,33.99,3195.1764285714285,3746.512160097327,33065.36636363636,1467.7,28
2021-06-01,sector 72,2,374.47,194,277.0,40.02,0.0,0,0,2021,279.0,0.0,33.5,3139.3693103448277,3691.256375566968,36360.085789473684,5878.495,29
2021-07-01,sector 72,5,1415.37,300,277.0,38.05,0.0,0,0,2021,277.0,0.0,40.02,3047.2059999999997,3662.015214792212,28492.823545706375,2749.65,30
2021-08-01,sector 72,4,3139.48,606,267.0,35.73,0.0,0,0,2021,277.0,0.0,38.05,2994.5661290322582,3612.373627142018,29060.440714285716,7018.335,31
2021-09-01,sector 72,10,8625.28,615,257.0,30.53,93.0,0,0,2021,267.0,0.0,35.73,2999.0946875,3553.7242638201988,33775.3066993464,1511.545,32
2021-10-01,sector 72,1,128.04,124,256.0,38.76,0.0,0,0,2021,257.0,93.0,30.53,3169.5851515151517,3632.2874622406684,31822.40122923588,9074.79,33
2021-11-01,sector 72,3,2615.59,614,254.0,37.48,0.0,0,0,2021,256.0,0.0,38.76,3080.127941176471,3614.6641548657585,29854.3041,2051.8450000000003,34
2021-12-01,sector 72,1,470.96,512,254.0,37.02,0.0,1,0,2021,254.0,0.0,37.48,3066.8554285714285,3561.976192016203,44932.169641693814,2088.015,35
2022-02-01,sector 72,12,6589.56,424,245.0,27.46,0.0,0,1,2022,254.0,0.0,37.02,2994.7472222222223,3537.2807031775214,19059.909799999998,1314.73,36
2022-03-01,sector 72,6,1533.77,255,238.0,39.71,0.0,0,0,2022,245.0,0.0,27.46,3091.9043243243245,3537.5204529157772,33038.58607526882,3101.4533333333334,37
2022-04-01,sector 72,6,1190.75,198,233.0,35.0,0.0,0,0,2022,238.0,0.0,39.71,3050.900789473684,3498.5314599834533,29643.712305555553,3038.8066666666673,38
2022-05-01,sector 72,7,1921.68,239,226.0,34.75,0.0,0,0,2022,233.0,0.0,35.0,3003.2046153846154,3465.017531716752,32978.85923076923,1504.0566666666666,39
2022-06-01,sector 72,13,2765.06,223,213.0,27.06,0.0,0,0,2022,226.0,0.0,34.75,2976.1665000000003,3424.5779074377197,36260.67801104972,4043.8199999999997,40
2022-07-01,sector 72,6,1465.25,247,202.0,27.89,0.0,0,0,2022,213.0,0.0,27.06,2971.0175609756097,3381.660460854091,28418.02395027624,2304.89,41
2022-08-01,sector 72,5,1113.76,226,197.0,38.36,0.0,0,0,2022,202.0,0.0,27.89,2935.1659523809526,3348.2374346068605,28976.554110032364,5725.383333333334,42
2022-09-01,sector 72,1,143.64,139,195.0,44.43,0.0,0,0,2022,197.0,0.0,38.36,2892.8076744186046,3319.7777417083335,33693.384788273615,3882.7900000000004,43
2022-10-01,sector 72,2,701.23,355,193.0,46.55,0.0,0,0,2022,195.0,0.0,44.43,2830.326590909091,3307.0220237147832,31717.453013245035,6092.540000000001,44
2022-11-01,sector 72,3,818.03,289,190.0,51.04,0.0,0,0,2022,193.0,0.0,46.55,2783.0133333333333,3284.596586573733,29763.81003322259,2239.76,45
2022-12-01,sector 72,1,76.04,74,190.0,83.77,0.0,1,0,2022,190.0,0.0,51.04,2740.296304347826,3260.792370158148,44787.815064935065,1548.9966666666667,46
2023-01-01,sector 72,1,81.71,79,188.0,122.61,0.0,0,0,2023,190.0,0.0,83.77,2683.61,3248.4837415162865,26445.62893258427,1139.74,47
2023-02-01,sector 72,3,778.99,261,185.0,136.89,0.0,0,1,2023,188.0,0.0,122.61,2629.40375,3235.6083608224185,19024.381737891737,2633.4375,48
2023-03-01,sector 72,4,459.09,117,182.0,121.04,0.0,0,0,2023,185.0,0.0,136.89,2591.6402040816324,3212.6207555089727,32954.1227613941,2709.5325,49
2023-04-01,sector 72,3,711.45,238,179.0,119.41,0.0,0,0,2023,182.0,0.0,121.04,2548.9892,3193.940553369222,29564.895235457065,2576.7925000000005,50
2023-05-01,sector 72,4,1347.13,424,175.0,90.77,0.0,0,0,2023,179.0,0.0,119.41,2512.9590196078434,3172.292231516671,32893.77106849315,1608.4625,51
2023-06-01,sector 72,1,152.83,152,174.0,88.73,0.0,0,0,2023,175.0,0.0,90.77,2490.539230769231,3145.1952767380094,36168.403581267215,3724.13,52
2023-07-01,sector 72,2,716.14,365,172.0,75.06,0.0,0,0,2023,174.0,0.0,88.73,2446.431509433962,3131.3142153399403,28343.77388429752,2094.98,53
2023-08-01,sector 72,3,826.03,286,167.0,70.45,0.0,0,0,2023,172.0,0.0,75.06,2414.3890740740744,3110.5576735444556,28886.67412903226,4572.4775,54
2023-09-01,sector 72,12,3892.16,385,154.0,32.54,0.0,0,0,2023,167.0,0.0,70.45,2385.5098181818184,3089.055270490083,33584.45704545455,2948.0025,55
2023-10-01,sector 72,6,2288.91,331,147.0,27.05,0.0,0,0,2023,154.0,0.0,32.54,2412.414285714286,3067.4586230095824,31615.089240924088,4744.712500000001,56
2023-12-01,sector 72,1,501.17,631,146.0,25.29,0.0,1,0,2023,147.0,0.0,27.05,2410.2475438596493,3039.9912415283143,44643.11676375404,1180.7575,57
2024-01-01,sector 72,2,745.61,470,144.0,24.18,0.0,0,0,2024,146.0,0.0,25.29,2377.3324137931036,3023.6156973290144,26371.780420168066,875.2325,58
2024-02-01,sector 72,2,747.43,471,142.0,23.44,0.0,0,1,2024,144.0,0.0,24.18,2349.6761016949154,3004.9549542323552,18972.548238636362,2262.5480000000002,59
2024-03-01,sector 72,4,672.38,206,138.0,39.4,0.0,0,0,2024,142.0,0.0,23.44,2322.972,2986.5522157071164,32867.23764705883,2259.444,60
2024-04-01,sector 72,1,99.92,95,137.0,60.98,0.0,0,0,2024,138.0,0.0,39.4,2295.9131147540984,2969.090615161788,29485.189585635362,2203.724,61
2024-07-01,sector 72,1,81.94,78,136.0,86.24,0.0,0,0,2024,137.0,0.0,60.98,2260.4938709677417,2957.8308129689744,28267.873791208793,1819.212,62
2019-02-01,sector 73,1,958.01,133,130.0,60.46,17327.8,0,1,2019,,,,,,18920.919008498586,,0
2019-03-01,sector 73,5,2070.03,65,128.0,73.95,5095.0,0,0,2019,130.0,17327.8,60.46,958.01,,32781.38469333333,,1
2019-04-01,sector 73,8,6813.04,121,125.0,37.86,31646.88,0,0,2019,128.0,5095.0,73.95,1514.02,786.3168828150648,29404.23842975207,,2
2019-05-01,sector 73,17,22753.3,193,178.0,26.88,50109.9,0,0,2019,125.0,31646.88,37.86,3280.3600000000006,3109.5044793182083,32807.57806010929,,3
2019-06-01,sector 73,2,851.8,83,177.0,26.6,49919.6,0,0,2019,178.0,50109.9,26.88,8148.595,10062.05049342164,36069.459697802195,,4
2019-07-01,sector 73,6,4072.16,88,175.0,28.49,31774.22,0,0,2019,177.0,49919.6,26.6,6689.236,9304.960427295217,28190.652054794522,,5
2019-08-01,sector 73,6,3511.87,86,173.0,26.34,52015.0,0,0,2019,175.0,31774.22,28.49,6253.056666666667,8390.908491205624,28796.44697749196,,6
2019-09-01,sector 73,4,2915.11,95,172.0,25.98,68178.0,0,0,2019,173.0,52015.0,26.34,5861.458571428571,7729.568631809127,33488.36546925566,,7
2019-10-01,sector 73,18,33864.92,274,155.0,12.6,25824.0,0,0,2019,172.0,68178.0,25.98,5493.165,7231.609542926309,31518.62154605263,,8
2019-11-01,sector 73,2,931.15,66,155.0,18.58,54556.0,0,0,2019,155.0,25824.0,12.6,8645.582222222221,11627.500315860862,29667.9630794702,,9
2019-12-01,sector 73,3,2266.66,108,154.0,17.99,62639.0,1,0,2019,155.0,54556.0,18.58,7874.139,11230.66895614608,44500.723387096776,,10
2020-01-01,sector 73,5,4553.67,134,153.0,17.69,32356.0,0,0,2020,154.0,62639.0,17.99,7364.368181818182,10787.66248267234,26300.198938547488,,11
2020-03-01,sector 73,1,903.62,131,159.0,17.54,39701.0,0,0,2020,153.0,32356.0,17.69,7130.143333333333,10317.58563774432,32699.70555851064,2070.03,12
2020-04-01,sector 73,1,245.9,30,158.0,83.55,48357.0,0,0,2020,159.0,39701.0,17.54,6651.179999999999,10028.150476549334,29342.1746978022,6813.04,13
2020-05-01,sector 73,24,31131.15,181,138.0,16.06,34078.0,0,0,2020,158.0,48357.0,83.55,6193.659999999999,9785.635830670773,32780.182207084465,22753.3,14
2020-06-01,sector 73,4,3838.06,132,137.0,15.38,46627.0,0,0,2020,138.0,34078.0,16.06,7856.159333333333,11418.289022868697,35972.97295890411,851.8,15
2020-07-01,sector 73,1,999.9,131,138.0,17.15,82957.0,0,0,2020,137.0,46627.0,15.38,7605.028125,11076.75822326022,28124.754535519125,4072.16,16
2020-08-01,sector 73,9,6273.72,97,186.0,22.64,109278.0,0,0,2020,138.0,82957.0,17.15,7216.4911764705885,10844.00748187039,28715.40666666667,3511.87,17
2020-09-01,sector 73,10,7080.67,98,182.0,19.59,99362.0,0,0,2020,186.0,109278.0,22.64,7164.115000000001,10522.579115215416,33389.742064516126,2915.11,18
2020-10-01,sector 73,18,15009.21,109,179.0,15.07,65132.0,0,0,2020,182.0,99362.0,19.59,7159.723157894737,10226.126690444025,31526.31432786885,33864.92,19
2020-11-01,sector 73,15,12910.2,113,174.0,21.08,66581.0,0,0,2020,179.0,65132.0,15.07,7552.1975,10106.953648751918,29573.122112211222,931.15,20
2020-12-01,sector 73,12,9756.5,101,174.0,18.98,107383.0,1,0,2020,174.0,66581.0,21.08,7807.340476190476,9920.183625286618,44364.92254019293,2266.66,21
2021-01-01,sector 73,32,30180.56,117,175.0,12.42,113885.0,0,0,2021,174.0,107383.0,18.98,7895.938636363636,9690.022836696415,26239.62364902507,4553.67,22
2021-02-01,sector 73,12,10281.35,102,166.0,11.49,61006.0,0,1,2021,175.0,113885.0,12.42,8864.835217391304,10546.089861265631,18870.176327683617,958.01,23
2021-03-01,sector 73,19,17887.41,110,191.0,11.85,92333.0,0,0,2021,166.0,61006.0,11.49,8923.856666666667,10318.331427579316,32615.365809018567,1486.825,24
2021-04-01,sector 73,24,22717.02,114,189.0,11.02,93364.0,0,0,2021,191.0,92333.0,11.85,9282.3988,10258.928298805275,29262.458876712328,3529.47,25
2021-05-01,sector 73,12,11858.82,116,163.0,9.88,89475.0,0,0,2021,189.0,93364.0,11.02,9799.115,10391.230526811058,32775.701141304344,26942.225,26
2021-06-01,sector 73,18,17427.79,115,154.0,8.81,45174.0,0,0,2021,163.0,89475.0,9.88,9875.400370370371,10197.147142256346,35885.17265027322,2344.93,27
2021-07-01,sector 73,5,2199.83,67,151.0,11.65,75760.0,0,0,2021,154.0,45174.0,8.81,10145.128571428571,10107.80511125262,28050.84485013624,2536.0299999999997,28
2021-08-01,sector 73,4,6116.16,177,150.0,12.28,64805.0,0,0,2021,151.0,75760.0,11.65,9871.15275862069,10034.724535805262,28643.707987220445,4892.795,29
2021-09-01,sector 73,12,10650.55,102,138.0,12.47,39520.0,0,0,2021,150.0,64805.0,12.28,9745.986333333334,9883.998691480567,33305.14697749197,4997.89,30
2021-10-01,sector 73,8,8039.01,114,126.0,14.72,35928.0,0,0,2021,138.0,39520.0,12.47,9775.165806451614,9719.2271890968,31472.3368627451,24437.065,31
2021-11-01,sector 73,21,17750.01,97,130.0,13.72,52203.0,0,0,2021,126.0,35928.0,14.72,9720.9109375,9566.105077010978,29518.30986842105,6920.675,32
2021-12-01,sector 73,3,3058.18,120,128.0,17.65,44248.0,1,0,2021,130.0,52203.0,13.72,9964.216969696969,9518.623620627382,44253.99810897436,6011.58,33
2022-01-01,sector 73,1,981.84,109,127.0,18.26,58201.0,0,0,2022,128.0,44248.0,17.65,9761.09823529412,9447.822999738977,26250.570694444443,17367.115,34
2022-02-01,sector 73,2,1707.55,97,127.0,20.2,38475.0,0,1,2022,127.0,58201.0,18.26,9510.262285714285,9425.400729382369,18845.982450704225,5619.68,35
2022-03-01,sector 73,4,2197.74,71,124.0,24.56,65452.0,0,0,2022,127.0,38475.0,20.2,9293.520277777778,9380.358242331227,32576.402962962962,6953.686666666667,36
2022-04-01,sector 73,11,18374.3,176,112.0,17.08,50368.0,0,0,2022,124.0,65452.0,24.56,9101.742432432431,9322.43189347352,29244.575163934427,9925.32,37
2022-06-01,sector 73,1,912.67,108,91.0,18.07,57091.0,0,0,2022,112.0,50368.0,17.08,9345.75710526316,9317.806542788778,35834.880054495916,7372.55,38
2022-09-01,sector 73,1,918.56,109,139.0,17.77,52258.0,0,0,2022,91.0,57091.0,18.07,9129.524102564103,9293.02177474716,33232.53608974359,6882.110000000001,39
2022-11-01,sector 73,4,3268.15,90,137.0,65.19,32850.0,0,0,2022,139.0,52258.0,17.77,8924.25,9264.52300518627,29479.725278688522,10530.453333333333,40
2022-12-01,sector 73,2,2376.46,126,136.0,51.66,37383.0,1,0,2022,137.0,32850.0,65.19,8786.296341463416,9190.53216842386,44122.38207667731,5027.113333333334,41
2023-01-01,sector 73,2,2477.27,118,133.0,50.17,29785.0,0,0,2023,136.0,37383.0,51.66,8633.68119047619,9131.482696020563,26180.574210526313,11905.356666666667,42
2023-03-01,sector 73,9,6581.69,83,124.0,27.69,75731.0,0,0,2023,133.0,29785.0,50.17,8490.508837209303,9070.836308644055,32496.248179419526,5764.700000000001,43
2023-05-01,sector 73,1,226.83,48,123.0,33.81,65772.0,0,0,2023,124.0,75731.0,27.69,8447.12659090909,8969.358402697058,32719.015826558265,21914.423333333336,44
2023-06-01,sector 73,1,1334.65,126,122.0,37.15,61754.0,0,0,2023,123.0,65772.0,33.81,8264.453333333335,8951.124135085696,35739.98274456522,5757.58,45
2023-10-01,sector 73,3,3171.09,110,127.0,67.31,51888.0,0,0,2023,122.0,61754.0,37.15,8113.805434782608,8909.886691291675,31396.00680781759,18971.046666666665,46
2023-11-01,sector 73,6,6585.98,114,123.0,28.55,63989.8,0,0,2023,127.0,51888.0,67.31,8008.641276595745,8841.950745914177,29394.06653594771,8714.877499999999,47
2023-12-01,sector 73,1,1523.31,136,149.0,41.09,55513.1,1,0,2023,123.0,63989.8,28.55,7979.0025,8749.791580319123,43989.43328025478,4364.45,48
2024-01-01,sector 73,4,4406.27,114,144.0,37.6,43468.6,0,0,2024,149.0,55513.1,41.09,7847.253673469388,8707.146864067734,26115.09546961326,9548.335,49
2024-05-01,sector 73,1,403.55,38,104.0,51.9,40822.3,0,0,2024,144.0,43468.6,37.6,7778.434,8631.568866625463,32631.199108108107,16492.525,50
2024-06-01,sector 73,1,167.24,48,98.0,57.18,46731.5,0,0,2024,104.0,40822.3,51.9,7633.828431372549,8606.994293694723,35646.743360433604,4872.994000000001,51
2019-01-01,sector 74,1,791.26,129,110.0,10.43,,0,0,2019,,,,,,26055.291542699724,,0
2019-02-01,sector 74,4,3782.68,144,108.0,11.54,,0,1,2019,110.0,,10.43,791.26,,18797.840786516856,,1
2019-03-01,sector 74,8,7640.27,151,100.0,9.67,,0,0,2019,108.0,,11.54,2286.97,2115.2533673770617,32428.05197368421,,2
2019-04-01,sector 74,2,1942.18,155,97.0,9.42,,0,0,2019,100.0,,9.67,4071.403333333333,3433.6213197487773,29214.955885558586,,3
2019-05-01,sector 74,1,1197.75,182,95.0,9.86,,0,0,2019,97.0,,9.42,3539.0975,2998.872273442969,32544.332129380055,,4
2019-06-01,sector 74,21,20838.95,152,82.0,14.88,,0,0,2019,95.0,,9.86,3070.828,2800.233527309821,35550.85281081081,,5
2019-07-01,sector 74,5,5481.47,164,69.0,11.35,,0,0,2019,82.0,,14.88,6032.181666666666,7674.030198041748,27980.597527173915,,6
2019-08-01,sector 74,3,3101.34,153,67.0,11.25,,0,0,2019,69.0,,11.35,5953.5085714285715,7008.490738034422,28571.964203821655,,7
2019-09-01,sector 74,14,13117.46,147,58.0,8.78,,0,0,2019,67.0,,11.25,5596.9875,6566.491364882662,33129.29654952077,,8
2019-10-01,sector 74,2,1984.1,155,50.0,7.74,,0,0,2019,58.0,,8.78,6432.595555555556,6634.238851746881,31304.367467532466,,9
2019-11-01,sector 74,4,3749.59,146,46.0,6.84,,0,0,2019,50.0,,7.74,5987.746,6411.059910405177,29319.77309446254,,10
2019-12-01,sector 74,14,15904.6,156,33.0,6.12,,1,0,2019,46.0,,6.84,5784.277272727273,6119.388450660884,43854.62019047619,,11
2020-03-01,sector 74,1,834.54,129,32.0,7.85,,0,0,2020,33.0,,6.12,6627.6375,6525.1611232605865,32362.99217847769,7640.27,12
2020-04-01,sector 74,1,814.33,129,30.0,7.98,,0,0,2020,32.0,,7.85,6182.014615384615,6450.668223495164,29140.84508152174,1942.18,13
2020-05-01,sector 74,2,2110.6,155,29.0,8.52,,0,0,2020,30.0,,7.98,5798.608571428572,6361.467427240665,32460.067123655917,1197.75,14
